TransactionID,UserID,TransactionDate,TransactionTime,TransactionAmount,TransactionType,MerchantID,Currency,TransactionStatus,DeviceType,DeviceID,IP_Address,PaymentMethod,Location,LocationCoordinates,Age,Gender,AccountCreationDate,AccountStatus,UserProfileCompleteness,PreviousFraudAttempts,SuspiciousFlag,IsFraud,ReviewStatus,AnomalyScore,year
29e178dc-b9ea-4040-a656-d1374c47d506,U000499,2026-03-19 08:16:55,08:16:55,2107479.9,cash_withdrawal,M00467,VND,success,atm,D002051,140.13.29.229,mobile_wallet,Hanoi,"9.357934,107.639953",57,F,2020-06-06,active,0.86,0,0,0,auto_approved,0.1007,2026
5bb7bc61-7010-4e1d-b488-cc1ef13f8c3c,U001875,2026-08-11 05:32:36,05:32:36,303509.67,transfer,M00086,VND,success,pos,D000899,205.205.254.178,credit_card,Singapore,"11.932382,102.83015",45,M,2024-05-04,active,0.99,1,0,0,auto_approved,0.2854,2026
41e063f8-119f-43c4-a772-efd56ecb2925,U001105,2026-05-17 23:30:18,23:30:18,106636.82,purchase,M00166,USD,success,desktop,D002695,32.19.33.107,bank_transfer,Bangkok,"19.688475,106.4926",52,M,2022-12-26,active,0.72,0,0,0,auto_approved,0.3354,2026
0ece8d73-80bf-4c4a-a9d9-3506d0035e73,U001471,2026-05-03 23:58:20,23:58:20,857239.78,cash_withdrawal,M00277,VND,success,atm,D000557,250.41.202.64,bank_transfer,Da Nang,"19.071277,107.869988",20,M,2020-08-02,active,0.48,0,0,0,auto_approved,0.2433,2026
a4c63b8c-d8c9-49c0-8ee0-879af1c4d667,U001049,2026-12-17 07:38:30,07:38:30,260038.8,online_payment,M00173,USD,success,pos,D001094,171.124.129.254,bank_transfer,Ho Chi Minh City,"10.507246,103.059276",33,F,2021-04-21,active,0.85,1,0,0,auto_approved,0.49,2026
8579cc4e-0959-44b4-99fc-e46bed998af4,U000514,2026-10-02 17:29:55,17:29:55,297074.03,transfer,M00452,USD,success,pos,D001664,245.121.62.139,bank_transfer,Hanoi,"15.021037,102.3102",29,F,2021-04-29,active,0.73,0,0,0,auto_approved,0.4172,2026
cbaad1cf-6188-4a4e-96a0-fb1433f77bfc,U000252,2026-04-29 01:22:49,01:22:49,24634.86,bill_payment,M00231,VND,success,atm,D000713,47.180.75.233,debit_card,Da Nang,"10.252513,104.191273",23,M,2020-07-16,active,0.65,0,0,0,auto_approved,0.0309,2026
60c98d99-6115-4943-8dd1-3e0f8324ccb6,U000575,2026-12-10 23:59:01,23:59:01,184941.03,transfer,M00354,VND,success,pos,D002492,30.127.125.248,credit_card,Hanoi,"14.772834,105.318859",41,M,2026-03-09,active,0.59,0,0,0,auto_approved,0.1077,2026
bf0f1d99-f5ec-4771-ab10-f866dfff104f,U000702,2026-12-12 15:56:07,15:56:07,2956791.84,transfer,M00423,USD,success,atm,D002607,45.6.122.103,debit_card,Singapore,"10.447504,106.538173",29,F,2019-09-06,under_review,0.76,0,0,0,auto_approved,0.4053,2026
bdd2ab64-52a1-4d25-a30b-ec1e7fe12e81,U000908,2026-10-23 15:01:27,15:01:27,2150720.64,online_payment,M00268,USD,failed,desktop,D001596,92.217.64.197,debit_card,Singapore,"15.501135,102.870674",36,M,2021-06-22,active,0.74,0,0,0,auto_approved,0.3584,2026
6abcabf7-546b-438d-99e7-f244b4f55401,U000460,2026-08-17 06:42:58,06:42:58,651684.32,online_payment,M00351,VND,success,atm,D002058,98.185.26.89,debit_card,Kuala Lumpur,"9.502152,103.340184",66,F,2022-12-29,active,0.49,0,0,0,auto_approved,0.2244,2026
19ce5029-98d3-4af8-8026-c99374ce8a1a,U001253,2026-07-18 09:43:18,09:43:18,965416.72,purchase,M00003,USD,success,pos,D002321,13.254.36.215,bank_transfer,Singapore,"12.206787,108.920036",53,F,2023-08-22,active,0.98,1,0,0,auto_approved,0.166,2026
062e28a9-93ce-40ab-bf0c-8699995a2a43,U001031,2026-03-26 06:24:21,06:24:21,252842.18,cash_withdrawal,M00062,VND,success,pos,D001299,54.228.104.221,mobile_wallet,Hanoi,"10.180192,103.070254",47,F,2021-11-04,active,0.58,0,0,0,auto_approved,0.2596,2026
b074541c-1acd-4d57-8c78-500b916c7f61,U000539,2026-05-11 13:18:58,13:18:58,237857.32,purchase,M00147,USD,success,mobile,D001099,224.193.199.178,mobile_wallet,Da Nang,"12.778675,104.966145",41,F,2022-04-10,under_review,0.81,0,0,0,auto_approved,0.0921,2026
e07ef90c-68aa-4477-843b-b8ac76feb14c,U001548,2026-10-29 07:16:33,07:16:33,391588.49,bill_payment,M00353,VND,success,pos,D000616,6.77.227.70,bank_transfer,Kuala Lumpur,"12.863318,103.989758",45,M,2025-11-11,active,0.67,0,1,0,auto_approved,0.5251,2026
d212bf5a-48a4-42ab-885f-21a9a1e70f9a,U000628,2026-11-27 23:54:30,23:54:30,472579.34,bill_payment,M00397,VND,success,pos,D002440,94.198.75.190,credit_card,Bangkok,"9.467893,107.749122",38,M,2019-01-22,active,0.61,0,0,0,auto_approved,0.382,2026
e9b9e677-b5f3-4c31-9022-18110815d41d,U000164,2026-08-10 09:22:20,09:22:20,3178177.28,transfer,M00061,VND,success,desktop,D000517,44.236.131.55,debit_card,Bangkok,"14.926996,103.062132",54,F,2023-02-06,active,0.54,0,1,0,auto_approved,0.6058,2026
43d705b4-be17-45df-9f4d-cbf833de7b02,U000394,2026-02-03 00:11:19,00:11:19,573888.36,bill_payment,M00041,VND,success,pos,D002661,131.176.119.141,bank_transfer,Ho Chi Minh City,"21.205406,103.423689",56,M,2025-11-02,active,0.7,1,1,1,pending_review,0.3069,2026
0aa29cfc-6ae3-480a-94d0-6e5620fd811c,U001599,2026-07-12 23:51:00,23:51:00,2050617.73,transfer,M00488,USD,success,mobile,D001981,208.75.31.170,debit_card,Kuala Lumpur,"21.743103,103.31998",38,F,2023-08-13,active,0.47,0,1,0,auto_approved,0.3449,2026
5905373c-1c62-4d2b-90c5-cbe75d1a5915,U000496,2026-11-19 14:17:55,14:17:55,2164545.22,transfer,M00269,USD,success,desktop,D000498,228.58.20.177,debit_card,Ho Chi Minh City,"13.691597,107.013523",56,M,2022-05-18,active,0.56,0,0,0,auto_approved,0.2031,2026
5386082b-7728-4be6-953c-22f974df6b43,U000248,2026-07-25 15:45:06,15:45:06,117286.27,bill_payment,M00396,USD,success,pos,D001281,168.125.51.160,debit_card,Singapore,"15.233088,108.7713",42,F,2025-12-27,active,0.47,0,0,0,auto_approved,0.1474,2026
ab69f9e3-c426-4a7e-bf30-1826132a4d27,U001372,2026-02-26 18:49:50,18:49:50,1346215.68,transfer,M00019,USD,success,desktop,D000946,54.138.178.139,debit_card,Ho Chi Minh City,"14.674916,108.257615",27,F,2019-06-25,under_review,0.68,0,0,0,auto_approved,0.2656,2026
5eaa4ce7-dae1-4b5d-93e8-9dfe5f638154,U001734,2026-02-12 05:23:58,05:23:58,47929.75,cash_withdrawal,M00429,VND,success,pos,D002229,104.168.245.208,debit_card,Singapore,"12.772146,102.721189",28,M,2020-06-20,active,0.9,1,1,1,pending_review,0.3907,2026
dd671ea4-5f9d-4b04-b8cd-742ffd1d687a,U001781,2026-11-17 09:32:40,09:32:40,1078144.39,online_payment,M00459,VND,success,mobile,D002559,181.146.251.236,mobile_wallet,Singapore,"20.751501,104.883202",66,M,2020-04-08,active,0.95,0,0,0,auto_approved,0.2139,2026
730a7948-eedc-4569-975b-a5bd73c80ee2,U001220,2026-08-10 19:19:15,19:19:15,1629933.02,purchase,M00482,VND,success,desktop,D002973,95.42.54.248,mobile_wallet,Hanoi,"17.088107,104.579415",33,M,2023-01-04,active,0.46,0,1,0,auto_approved,0.317,2026
2b329e15-b49e-4b35-9e06-53b7568b577b,U001151,2026-01-30 01:34:09,01:34:09,141014.37,online_payment,M00376,USD,success,desktop,D000886,249.5.87.117,debit_card,Da Nang,"11.411911,102.409565",19,M,2019-05-27,active,0.5,0,0,0,auto_approved,0.4145,2026
3186406a-1238-499e-a468-c6e96f8fcfe4,U001387,2026-06-22 11:13:03,11:13:03,297707.11,cash_withdrawal,M00161,VND,success,desktop,D000494,146.115.213.156,credit_card,Bangkok,"21.892028,107.158783",31,M,2025-12-08,active,0.96,0,0,0,auto_approved,0.3755,2026
fbc5580e-d222-449d-86ae-a7d9a2cd8393,U000261,2026-08-03 13:14:55,13:14:55,909037.8,cash_withdrawal,M00496,VND,success,mobile,D000557,127.91.56.233,mobile_wallet,Ho Chi Minh City,"13.008064,105.137806",67,M,2020-07-02,active,0.61,0,0,0,auto_approved,0.2599,2026
b20eb687-c20a-4adb-b2b2-6e300a07f967,U001812,2026-11-14 18:50:55,18:50:55,434116.56,online_payment,M00115,USD,success,atm,D000033,63.147.214.212,credit_card,Bangkok,"8.957546,108.826527",25,F,2022-03-20,active,0.78,0,0,0,auto_approved,0.1626,2026
5dc8662d-aefd-4641-8f64-8e357536c3e8,U000603,2026-02-26 07:24:18,07:24:18,657640.52,purchase,M00450,USD,success,atm,D002333,245.6.64.72,bank_transfer,Da Nang,"9.238753,104.235859",40,M,2025-03-08,active,0.77,0,0,0,auto_approved,0.2456,2026
8b1949d0-533e-4346-bf70-23a29b048e12,U001539,2026-02-11 07:18:12,07:18:12,111973.31,purchase,M00467,VND,failed,atm,D000653,216.160.249.60,credit_card,Hanoi,"10.114368,103.211359",67,M,2019-04-04,active,0.67,1,0,0,auto_approved,0.5218,2026
b3f03523-5183-4928-be27-b990e15d139c,U000631,2026-06-03 07:12:53,07:12:53,1297263.53,purchase,M00122,USD,success,pos,D002129,162.249.187.33,credit_card,Singapore,"13.328735,103.062382",30,M,2018-10-13,active,0.77,0,0,0,auto_approved,0.2775,2026
bde875e4-e688-4601-acda-a106d3c45364,U001903,2026-12-31 16:33:19,16:33:19,375347.39,purchase,M00454,VND,failed,pos,D002892,117.53.201.40,debit_card,Bangkok,"8.54473,108.434079",25,F,2026-06-24,active,0.81,0,0,0,auto_approved,0.4051,2026
d4439e25-f8fa-48da-ba98-186e1bdfcbb9,U001707,2026-07-26 06:22:23,06:22:23,57614.1,online_payment,M00034,USD,success,pos,D001523,90.43.131.153,bank_transfer,Kuala Lumpur,"8.954099,103.974398",56,M,2020-10-03,active,0.91,0,0,0,auto_approved,0.4494,2026
afc8b622-b5f6-4969-bd48-95d2dbb9b0db,U000200,2026-09-18 04:55:40,04:55:40,379362.11,transfer,M00473,VND,success,atm,D001209,178.183.193.228,mobile_wallet,Singapore,"18.598643,102.879215",69,F,2020-12-26,active,0.76,0,0,0,auto_approved,0.2879,2026
3add4ded-6887-4ae4-802b-39b0c79a1a96,U000055,2026-06-18 19:39:57,19:39:57,720383.09,cash_withdrawal,M00254,USD,success,mobile,D002615,102.30.158.17,credit_card,Bangkok,"8.898188,105.492863",36,F,2022-04-04,active,0.46,0,0,0,auto_approved,0.1993,2026
152f4614-7e05-4184-9b37-1199ff1e758a,U001667,2026-11-15 02:53:00,02:53:00,446595.11,online_payment,M00243,VND,success,desktop,D000955,253.117.99.18,bank_transfer,Singapore,"12.610105,104.097622",27,M,2018-09-28,active,0.71,0,0,0,auto_approved,0.181,2026
92401437-2bca-4568-8d1f-f3a2a1687aa3,U001088,2026-07-02 15:43:11,15:43:11,584297.0,purchase,M00396,VND,success,desktop,D000053,165.2.27.75,bank_transfer,Bangkok,"10.31771,107.136279",44,F,2026-01-26,active,0.58,0,0,0,auto_approved,0.0181,2026
3d82c7bd-60c9-4940-8f7b-cd419f404e5a,U001707,2026-09-08 03:22:14,03:22:14,6967.84,transfer,M00002,VND,success,atm,D000681,68.221.13.1,credit_card,Hanoi,"14.238442,107.854353",36,M,2022-03-11,under_review,0.67,0,0,0,auto_approved,0.0927,2026
2287b829-a5f3-4b34-b3e8-38a1f3a2db2e,U001794,2026-02-18 23:41:43,23:41:43,143780.89,transfer,M00214,VND,success,atm,D000790,81.79.254.44,bank_transfer,Da Nang,"11.909546,106.949927",70,F,2024-07-02,active,0.95,0,0,0,auto_approved,0.1501,2026
5c60f941-4e65-4eb8-b290-045dfb4953e6,U001440,2026-07-22 07:10:38,07:10:38,39905.55,transfer,M00354,VND,success,atm,D000386,233.168.78.245,mobile_wallet,Ho Chi Minh City,"14.200396,102.661033",69,F,2023-06-03,active,0.73,0,1,0,auto_approved,0.3186,2026
5c53c599-ac80-4a0b-8ab3-28135490480a,U001838,2026-07-24 08:59:47,08:59:47,961495.38,online_payment,M00066,VND,success,pos,D002417,129.243.63.45,mobile_wallet,Da Nang,"15.842799,104.383089",41,F,2024-06-06,active,0.58,0,1,0,auto_approved,0.3603,2026
41f90563-1ef2-4fa0-9e39-cc4c1534abbd,U001876,2026-12-22 17:15:41,17:15:41,410049.18,online_payment,M00353,VND,success,mobile,D001088,40.245.228.18,debit_card,Bangkok,"18.80751,104.730729",56,F,2020-06-14,active,0.93,0,0,0,auto_approved,0.375,2026
eb9e4163-80ef-4b3a-a885-051fa1e75092,U000714,2026-09-03 23:53:02,23:53:02,123640.2,purchase,M00396,USD,success,pos,D000028,20.170.35.242,mobile_wallet,Singapore,"21.604869,103.165643",47,F,2022-08-01,active,0.81,0,0,0,auto_approved,0.1195,2026
4458e160-b31d-44ef-bb0f-cacd1f300ea9,U000134,2026-04-19 17:26:51,17:26:51,971810.06,cash_withdrawal,M00457,VND,success,desktop,D001231,148.241.219.173,debit_card,Da Nang,"20.266374,103.675565",33,F,2018-02-24,under_review,0.45,0,0,0,auto_approved,0.0658,2026
589469e5-0af3-4e70-89f3-4cd521129a64,U001557,2026-06-14 15:02:25,15:02:25,792205.83,online_payment,M00185,VND,success,pos,D000385,130.239.244.206,debit_card,Kuala Lumpur,"20.818308,103.327348",21,F,2021-08-01,active,0.54,0,0,0,auto_approved,0.17,2026
6ed9d28a-f142-42ef-9408-49bd859fe8e3,U000733,2026-07-20 15:36:03,15:36:03,428444.42,online_payment,M00211,USD,success,mobile,D002040,20.168.14.69,bank_transfer,Ho Chi Minh City,"12.10967,104.856195",44,F,2023-12-14,under_review,0.6,0,0,0,auto_approved,0.1885,2026
858e293b-3361-4605-aa62-846d497aed14,U001856,2026-03-09 09:18:19,09:18:19,93893.13,cash_withdrawal,M00309,USD,success,atm,D002556,126.109.111.151,bank_transfer,Kuala Lumpur,"11.215884,104.13116",34,F,2023-05-06,active,0.63,0,0,0,auto_approved,0.3643,2026
1c028490-40fc-4469-922d-242838db2570,U001120,2026-11-29 11:53:51,11:53:51,725766.17,online_payment,M00019,VND,success,pos,D000314,206.101.170.121,credit_card,Da Nang,"9.548779,108.698149",46,F,2022-11-24,active,0.76,0,0,0,auto_approved,0.3668,2026
61771418-f914-4696-bb2e-9596c3705638,U000160,2026-06-10 00:03:24,00:03:24,317684.35,bill_payment,M00294,USD,success,pos,D000041,106.54.138.165,debit_card,Singapore,"11.414177,106.689295",53,M,2021-12-14,active,0.85,0,0,0,auto_approved,0.2024,2026
9ed20fe2-7c10-4949-b9de-222f8a0ccc6e,U000031,2026-09-22 08:09:32,08:09:32,512581.75,purchase,M00358,USD,success,desktop,D001599,77.135.131.85,mobile_wallet,Bangkok,"21.638742,103.566213",69,M,2024-09-18,active,0.99,0,0,0,auto_approved,0.4045,2026
deb69f00-0d0e-42f7-a41b-2f83e1f069b4,U000055,2026-02-16 20:37:44,20:37:44,1646439.17,bill_payment,M00249,VND,success,pos,D000651,13.4.30.165,debit_card,Hanoi,"17.025509,102.806485",18,M,2019-03-27,under_review,0.91,0,0,0,auto_approved,0.0818,2026
de824b05-1cc0-4738-aa3a-f46d4e5598d9,U001450,2026-08-09 11:16:13,11:16:13,368310.88,transfer,M00167,VND,success,desktop,D002369,160.227.213.224,bank_transfer,Da Nang,"9.274005,105.399674",69,F,2019-10-06,active,0.97,3,1,1,pending_review,0.4683,2026
ad97b022-018b-48f8-ab5b-77a51a0dab19,U000324,2026-03-31 19:07:44,19:07:44,132091.98,transfer,M00282,VND,success,desktop,D001582,124.132.28.55,bank_transfer,Bangkok,"21.40953,106.833756",36,M,2021-08-13,active,0.83,0,0,0,auto_approved,0.2666,2026
30c81ea3-a16a-4f50-94b3-e1c39943b49f,U000731,2026-11-06 07:05:24,07:05:24,824516.78,online_payment,M00209,VND,success,mobile,D000573,231.15.96.222,mobile_wallet,Bangkok,"11.178115,104.59108",19,M,2019-10-06,active,0.55,0,0,0,auto_approved,0.0736,2026
4c3b49f1-5887-4a88-8357-31eaee64f3e8,U000685,2026-11-20 23:37:22,23:37:22,934111.53,online_payment,M00407,VND,success,atm,D001557,57.200.155.207,bank_transfer,Hanoi,"19.026018,102.052765",62,F,2018-11-14,active,0.48,0,0,0,auto_approved,0.4189,2026
548e39f7-1eb8-4d56-99b2-aa95087ff3e9,U001129,2026-03-23 21:51:26,21:51:26,349006.63,cash_withdrawal,M00319,VND,success,atm,D001980,33.22.194.127,debit_card,Kuala Lumpur,"16.735993,107.068413",19,F,2021-11-10,active,0.78,0,0,0,auto_approved,0.2138,2026
32d57a55-5a3a-4cd9-96d5-c15158de9263,U001876,2026-10-18 01:29:31,01:29:31,337567.62,online_payment,M00089,VND,success,pos,D000344,81.191.243.5,credit_card,Hanoi,"21.553894,105.299432",65,M,2019-10-05,active,0.96,0,0,0,auto_approved,0.4299,2026
d3dc2af2-00f5-4614-8d60-05bb516df84e,U001728,2026-05-15 10:14:27,10:14:27,1125772.04,purchase,M00452,VND,success,mobile,D000223,147.38.114.63,mobile_wallet,Hanoi,"20.195071,102.905541",33,M,2024-04-02,active,0.78,0,0,0,auto_approved,0.3418,2026
899e59d7-f163-49a0-93df-45f26ee530ff,U000209,2026-04-03 09:01:18,09:01:18,223191.84,online_payment,M00003,VND,success,atm,D001848,125.96.59.35,credit_card,Ho Chi Minh City,"9.927746,103.956024",49,M,2024-07-02,active,0.62,0,0,0,auto_approved,0.4424,2026
320bfce1-23f3-4296-9afe-fb8b0774eea5,U000744,2026-08-21 12:24:06,12:24:06,416207.3,cash_withdrawal,M00428,USD,success,desktop,D002032,235.119.57.28,bank_transfer,Da Nang,"8.511502,107.53277",34,F,2021-03-25,active,0.63,0,0,0,auto_approved,0.277,2026
daa708ad-28fb-4bdd-8375-d533390a3daf,U000702,2026-04-22 02:54:16,02:54:16,171681.41,cash_withdrawal,M00456,VND,success,mobile,D001066,1.186.54.212,bank_transfer,Da Nang,"13.73496,103.192096",40,F,2026-01-27,active,0.6,1,0,0,auto_approved,0.5327,2026
9b4d50fb-3ca1-4415-885f-5bfaff25d8ac,U001472,2026-09-04 20:31:52,20:31:52,258297.46,bill_payment,M00378,VND,success,desktop,D002069,178.254.118.40,credit_card,Da Nang,"10.501998,102.137978",62,M,2025-07-26,active,0.94,0,0,0,auto_approved,0.0629,2026
610671e1-00d9-4bcd-aed0-dc3cacbf4369,U000474,2026-03-27 22:37:33,22:37:33,477798.44,purchase,M00117,USD,success,mobile,D002264,123.235.231.3,debit_card,Da Nang,"8.778671,108.837853",68,F,2025-06-02,active,0.57,0,0,0,auto_approved,0.094,2026
75589b77-74fc-4339-9b8e-8aaf1c27c830,U001666,2026-01-25 12:59:50,12:59:50,897265.75,cash_withdrawal,M00079,VND,success,atm,D001743,123.36.31.78,bank_transfer,Singapore,"16.657368,108.694016",43,M,2021-04-10,active,0.95,0,0,0,auto_approved,0.2472,2026
54966595-5755-4a18-a4b9-458c9f31aca7,U000959,2026-07-05 07:07:16,07:07:16,1816868.63,purchase,M00366,VND,success,desktop,D000639,53.79.86.224,bank_transfer,Da Nang,"19.278813,105.959364",54,F,2024-01-22,active,0.76,0,0,0,auto_approved,0.1679,2026
23aa82fb-08c5-471d-96d7-1a88ad8992e7,U001805,2026-09-16 17:00:25,17:00:25,39325.75,online_payment,M00146,USD,success,pos,D001095,253.167.36.185,mobile_wallet,Da Nang,"18.417548,108.164425",42,M,2019-06-22,active,0.57,2,1,0,auto_approved,0.3148,2026
2dce5927-2a09-4f7c-9f39-b4b3a372a009,U000401,2026-07-26 22:19:11,22:19:11,730065.57,bill_payment,M00059,USD,success,mobile,D001274,255.81.243.163,debit_card,Singapore,"18.870095,107.290755",34,F,2022-05-18,active,0.65,1,1,1,pending_review,0.7767,2026
8656c6b5-03ef-47f8-bc14-899faa5ced4c,U001453,2026-04-23 13:25:16,13:25:16,449154.68,cash_withdrawal,M00347,VND,success,atm,D002422,196.109.209.98,credit_card,Hanoi,"20.98975,104.435578",45,F,2025-04-18,under_review,0.62,0,0,0,auto_approved,0.2238,2026
1726058d-de00-423f-b17c-372d9907ab00,U001153,2026-08-04 17:12:53,17:12:53,54286.66,purchase,M00302,USD,success,desktop,D001455,171.17.41.81,bank_transfer,Da Nang,"9.224986,104.513353",38,M,2023-01-13,active,0.93,0,0,0,auto_approved,0.34,2026
126c9633-5381-400b-8523-37100627851c,U000104,2026-05-20 09:46:32,09:46:32,1073778.67,purchase,M00286,USD,failed,pos,D000643,11.24.199.185,credit_card,Da Nang,"11.929984,106.908348",69,M,2019-06-14,active,0.89,0,0,0,auto_approved,0.4333,2026
90cb1071-1b83-4a1c-b12f-74879a6dc358,U001479,2026-02-14 22:09:06,22:09:06,42586.31,bill_payment,M00373,USD,success,pos,D002533,88.218.172.168,debit_card,Kuala Lumpur,"19.625015,104.621867",52,F,2019-03-02,active,0.73,0,0,0,auto_approved,0.191,2026
544991c6-101c-4be8-99b4-935453d832fc,U000085,2026-02-20 16:59:46,16:59:46,206261.85,cash_withdrawal,M00097,VND,success,mobile,D002965,187.196.72.206,debit_card,Hanoi,"20.935763,107.731129",70,F,2020-01-01,active,0.67,0,0,0,auto_approved,0.2372,2026
